unique_id,synapse_id,bouton,x_coord,y_coord,pr_total,pr_before,pr_after,unc_sum,brp_sum,unc_norm,brp_norm,ranking,genotype,nmj_id,treatment
2221,98,1,630.1265863,408.4833211,0.009803922,0.008,0.011049724,3012278,15796396,0.131843869,0.442922674,1,'WT','Octopamine_05','Octopamine'
2222,99,1,640.6345541,1198.798046,0.009803922,0.008,0.011049724,1857782,15971949,0.081312935,0.447845088,1,'WT','Octopamine_05','Octopamine'
2223,100,1,653.2215771,1553.25303,0,NaN,NaN,7555480,20705531,0.330694482,0.580572249,0,'WT','Octopamine_05','Octopamine'
2224,101,1,654.5400282,1512.699557,0.137254902,0.136,0.138121547,19074017,30066973,0.834847312,0.843062181,0,'WT','Octopamine_05','Octopamine'
2225,102,1,662.573673,1179.331797,0.003267974,0,0.005524862,2347554,8310045,0.10274968,0.233009311,1,'WT','Octopamine_05','Octopamine'
2226,103,1,662.1135269,396.8546105,0.019607843,0.008,0.027624309,5710306,28176030,0.249933384,0.790041129,0,'WT','Octopamine_05','Octopamine'
2227,104,1,672.2061695,1527.370303,0,NaN,NaN,9215709,16057158,0.403360754,0.450234303,0,'WT','Octopamine_05','Octopamine'
2228,105,1,673.0181745,421.2978143,0.062091503,0.024,0.08839779,2694845,21978124,0.117950199,0.61625509,1,'WT','Octopamine_05','Octopamine'
2229,106,1,678.6945658,1217.487515,0.04248366,0.04,0.044198895,18859560,30943419,0.825460781,0.867637268,0,'WT','Octopamine_05','Octopamine'
2230,107,1,680.7229123,1192.299861,0.016339869,0.024,0.011049724,8023935,18405516,0.351198207,0.516081032,1,'WT','Octopamine_05','Octopamine'
2231,108,1,684.4896515,1416.303339,0.035947712,0.016,0.049723757,14410925,22966182,0.630749254,0.643959719,0,'WT','Octopamine_05','Octopamine'
2232,109,1,695.5127035,1405.100606,0.019607843,0.008,0.027624309,4279489,25435656,0.187308205,0.713202477,0,'WT','Octopamine_05','Octopamine'
2233,110,1,697.6153584,1198.288557,0.016339869,0.032,0.005524862,4836501,15860902,0.211687966,0.444731388,1,'WT','Octopamine_05','Octopamine'
2234,111,1,696.8627455,1535.600314,0.019607843,0.008,0.027624309,2485509,15606103,0.108787808,0.437586957,1,'WT','Octopamine_05','Octopamine'
2235,112,1,714.9691891,1392.85572,0,NaN,NaN,4950176,11177797,0.216663387,0.313419576,1,'WT','Octopamine_05','Octopamine'
2236,113,1,721.1820254,1415.302856,0.013071895,0.008,0.016574586,6966041,16636609,0.304895429,0.466481806,0,'WT','Octopamine_05','Octopamine'
2237,114,1,731.2154628,1379.838026,0,NaN,NaN,8663647,21883702,0.379197649,0.613607547,0,'WT','Octopamine_05','Octopamine'
2238,115,1,732.2781659,1570.840067,0.071895425,0.056,0.082872928,16470055,21529444,0.720874955,0.603674338,1,'WT','Octopamine_05','Octopamine'
2239,116,1,737.6030642,1543.462603,0.006535948,0,0.011049724,8933948,17409345,0.391028406,0.488148919,1,'WT','Octopamine_05','Octopamine'
2240,117,1,738.8405912,1418.666898,0,NaN,NaN,4278970,16389168,0.187285489,0.45954369,1,'WT','Octopamine_05','Octopamine'
2241,118,1,743.0589064,1556.12861,0.003267974,0,0.005524862,3613047,19211926,0.158138822,0.538692346,0,'WT','Octopamine_05','Octopamine'
2242,119,1,747.8087981,1569.771412,0.016339869,0.032,0.005524862,13142532,24775554,0.575233183,0.694693563,0,'WT','Octopamine_05','Octopamine'
2243,120,1,744.7283903,1361.641253,0.003267974,0,0.005524862,2674885,15950510,0.117076573,0.447243949,1,'WT','Octopamine_05','Octopamine'
2244,121,1,768.9242416,1389.460578,0.003267974,0,0.005524862,7336940,21588763,0.321129243,0.605337612,1,'WT','Octopamine_05','Octopamine'
2245,122,1,770.1039136,1536.599137,0.238562092,0.192,0.270718232,11899898,21415997,0.520844553,0.600493343,1,'WT','Octopamine_05','Octopamine'
2246,123,1,785.2435422,1368.620416,0,NaN,NaN,6951358,19174658,0.304252772,0.537647371,0,'WT','Octopamine_05','Octopamine'
2247,124,1,793.9642376,1329.30883,0.08496732,0.112,0.066298343,13429992,21445559,0.587814969,0.601322246,1,'WT','Octopamine_05','Octopamine'
2248,125,1,797.814343,1248.642165,0.019607843,0.008,0.027624309,2973413,33055113,0.130142793,0.926848062,0,'WT','Octopamine_05','Octopamine'
2249,126,1,798.5233555,1266.577639,0.035947712,0.024,0.044198895,3408255,34691861,0.149175317,0.972741619,0,'WT','Octopamine_05','Octopamine'
2250,127,1,810.5736405,1322.594244,0.009803922,0.008,0.011049724,3043853,18639401,0.133225869,0.522639045,1,'WT','Octopamine_05','Octopamine'
2251,128,1,813.3335551,1185.781545,0.019607843,0.024,0.016574586,2048330,15910251,0.089652997,0.446115108,1,'WT','Octopamine_05','Octopamine'
2252,129,1,834.1456813,1263.146942,0.12745098,0.112,0.138121547,10067518,25989069,0.440643433,0.728719888,0,'WT','Octopamine_05','Octopamine'
2253,130,1,836.9312064,1240.93701,0.019607843,0.008,0.027624309,2376032,25272720,0.103996129,0.708633837,0,'WT','Octopamine_05','Octopamine'
2254,131,1,841.3796782,1173.0223,0.026143791,0.032,0.022099448,2648048,23739902,0.115901949,0.665654423,1,'WT','Octopamine_05','Octopamine'
2255,132,1,842.1929471,1206.688042,0.176470588,0.112,0.220994475,18081580,23728254,0.79140951,0.665327819,1,'WT','Octopamine_05','Octopamine'
2256,133,1,849.4590082,1267.06309,0.003267974,0,0.005524862,3364063,18359423,0.147241085,0.514788609,0,'WT','Octopamine_05','Octopamine'
2257,134,1,869.7339689,1229.236314,0.088235294,0.064,0.104972376,2986618,31400068,0.13072076,0.880441467,0,'WT','Octopamine_05','Octopamine'
2258,135,1,889.0515857,1182.153131,0.026143791,0.024,0.027624309,2266422,27510558,0.099198628,0.771381643,0,'WT','Octopamine_05','Octopamine'
2259,136,1,885.5221815,1218.702376,0.019607843,0.032,0.011049724,5414416,31330519,0.236982626,0.878491349,0,'WT','Octopamine_05','Octopamine'
2260,137,1,901.5177018,1112.473805,0,NaN,NaN,6513058,21300373,0.285068896,0.597251307,0,'WT','Octopamine_05','Octopamine'
2261,138,1,915.0188811,1095.041384,0.026143791,0.04,0.016574586,4033038,20771482,0.176521334,0.58242148,1,'WT','Octopamine_05','Octopamine'
2262,139,1,934.1379348,1113.340882,0.013071895,0.008,0.016574586,4963592,22394814,0.217250589,0.62793886,0,'WT','Octopamine_05','Octopamine'
2263,140,1,957.7643955,1062.242054,0.006535948,0,0.011049724,5421342,30437792,0.237285769,0.853459752,0,'WT','Octopamine_05','Octopamine'
2264,141,1,952.6718712,1095.536401,0.032679739,0.032,0.033149171,9592552,28758001,0.41985473,0.806359292,1,'WT','Octopamine_05','Octopamine'
2265,142,1,952.5046676,1073.880445,0.022875817,0.008,0.033149171,13900189,35664004,0.608394939,1,0,'WT','Octopamine_05','Octopamine'
2266,143,1,969.8176635,1053.306801,0.019607843,0.016,0.022099448,2559381,17824861,0.112021099,0.49979977,1,'WT','Octopamine_05','Octopamine'
2267,144,1,975.0308403,438.8657155,0.016339869,0.008,0.022099448,3970142,16968550,0.17376845,0.475789258,1,'WT','Octopamine_05','Octopamine'
2268,145,1,983.6550671,465.6109833,0.006535948,0,0.011049724,1565624,19859610,0.068525523,0.556853067,0,'WT','Octopamine_05','Octopamine'
2269,146,1,985.468534,1045.675553,0.075163399,0.032,0.104972376,14810998,25258035,0.648259979,0.708222077,0,'WT','Octopamine_05','Octopamine'
2270,147,1,1001.881454,462.9809136,0.026143791,0,0.044198895,5064577,26953930,0.221670584,0.755774085,0,'WT','Octopamine_05','Octopamine'
2271,148,1,1008.384951,449.8712567,0.009803922,0.016,0.005524862,14165044,31966097,0.619987332,0.896312624,0,'WT','Octopamine_05','Octopamine'
2272,149,1,1014.144624,431.1079991,0.150326797,0.12,0.171270718,22847312,33813119,1,0.948102154,0,'WT','Octopamine_05','Octopamine'
2273,150,1,1011.909688,407.5082901,0.016339869,0.016,0.016574586,3224871,21291609,0.141148814,0.597005569,1,'WT','Octopamine_05','Octopamine'
2274,151,1,1023.832194,445.492806,0.003267974,0,0.005524862,9721710,29231095,0.425507823,0.8196246,1,'WT','Octopamine_05','Octopamine'
2275,152,1,1026.265345,411.8243414,0.029411765,0.04,0.022099448,6013315,22173019,0.263195732,0.621719844,0,'WT','Octopamine_05','Octopamine'
2276,153,1,1033.218272,430.950187,0.006535948,0,0.011049724,3741664,21918586,0.163768237,0.614585676,1,'WT','Octopamine_05','Octopamine'
2277,154,1,1044.26215,408.8228247,0.009803922,0.008,0.011049724,1670949,16286443,0.073135474,0.456663335,1,'WT','Octopamine_05','Octopamine'
2278,155,1,1060.728679,423.7195272,0.019607843,0.016,0.022099448,4684459,24767687,0.205033266,0.694472976,0,'WT','Octopamine_05','Octopamine'
2279,1,1,216.479751,1103.642851,0.088983051,0.042372881,0.13559322,706183,15156516,0.304022039,0.33385251,0,'Unc13A_RNAi','Octopamine_01','Octopamine'
2280,2,1,254.9451514,1091.781248,0.038135593,0.025423729,0.050847458,491295,13845617,0.211509634,0.304977343,1,'Unc13A_RNAi','Octopamine_01','Octopamine'
2281,3,1,270.3115803,1047.358959,0.076271186,0.076271186,0.076271186,852465,23917868,0.366998565,0.526838771,1,'Unc13A_RNAi','Octopamine_01','Octopamine'
2282,4,1,275.1280939,1075.036349,0,NaN,NaN,1312089,13674233,0.564873373,0.301202269,0,'Unc13A_RNAi','Octopamine_01','Octopamine'
2283,5,1,346.3860112,1007.514942,0.080508475,0.076271186,0.084745763,1340482,17936243,0.577096972,0.395081544,0,'Unc13A_RNAi','Octopamine_01','Octopamine'
2284,6,1,343.1298968,963.4421349,0.021186441,0,0.042372881,832312,28521966,0.358322405,0.628253217,0,'Unc13A_RNAi','Octopamine_01','Octopamine'
2285,7,1,355.7980188,975.0336301,0.012711864,0.008474576,0.016949153,935204,7830226,0.402618906,0.172476353,1,'Unc13A_RNAi','Octopamine_01','Octopamine'
2286,8,1,358.2782273,987.9953729,0.008474576,0,0.016949153,1020284,7691010,0.439247082,0.169409843,0,'Unc13A_RNAi','Octopamine_01','Octopamine'
2287,9,1,381.8322007,940.5068474,0.072033898,0.025423729,0.118644068,1004065,18062176,0.432264567,0.397855469,0,'Unc13A_RNAi','Octopamine_01','Octopamine'
2288,10,1,393.3471595,962.2340364,0.072033898,0.033898305,0.110169492,1601985,33510910,0.689677812,0.738144664,0,'Unc13A_RNAi','Octopamine_01','Octopamine'
2289,11,1,402.9613753,931.2142071,0.012711864,0.008474576,0.016949153,762857,11690902,0.328421019,0.257515446,1,'Unc13A_RNAi','Octopamine_01','Octopamine'
2290,12,1,427.9462627,920.1527758,0.004237288,0,0.008474576,791575,7978435,0.340784535,0.175740952,1,'Unc13A_RNAi','Octopamine_01','Octopamine'
2291,13,1,436.139704,904.0236433,0.004237288,0,0.008474576,406745,18515844,0.175109631,0.407848412,0,'Unc13A_RNAi','Octopamine_01','Octopamine'
2292,14,1,444.2417908,895.0758424,0.046610169,0.059322034,0.033898305,548920,30577281,0.236318033,0.673525631,0,'Unc13A_RNAi','Octopamine_01','Octopamine'
2293,15,1,458.7858031,894.5621832,0.025423729,0.008474576,0.042372881,893640,32934878,0.384725,0.725456409,0,'Unc13A_RNAi','Octopamine_01','Octopamine'
2294,16,1,471.5842621,886.2723656,0.008474576,0,0.016949153,1068391,20796576,0.459957844,0.458086086,0,'Unc13A_RNAi','Octopamine_01','Octopamine'
2295,17,1,493.4674326,874.7601858,0.008474576,0,0.016949153,627323,13567954,0.270071663,0.298861262,1,'Unc13A_RNAi','Octopamine_01','Octopamine'
2296,18,1,512.7086373,865.3386121,0.059322034,0.033898305,0.084745763,811626,16225017,0.349416782,0.357388376,1,'Unc13A_RNAi','Octopamine_01','Octopamine'
2297,19,1,549.2196462,853.8134684,0.046610169,0.008474576,0.084745763,657126,15537686,0.282902288,0.342248539,1,'Unc13A_RNAi','Octopamine_01','Octopamine'
2298,20,1,544.2018332,863.0018223,0.008474576,0.008474576,0.008474576,500840,11834045,0.215618895,0.260668456,0,'Unc13A_RNAi','Octopamine_01','Octopamine'
2299,21,1,554.9494381,840.0866348,0.033898305,0.016949153,0.050847458,677722,12826391,0.291769165,0.282526857,1,'Unc13A_RNAi','Octopamine_01','Octopamine'
2300,22,1,639.7207096,850.6026947,0.097457627,0.06779661,0.127118644,964823,23854119,0.415370316,0.525434572,0,'Unc13A_RNAi','Octopamine_01','Octopamine'
2301,23,1,651.3895838,775.48416,0.088983051,0.084745763,0.093220339,738997,42093403,0.318148943,0.927191198,0,'Unc13A_RNAi','Octopamine_01','Octopamine'
2302,24,1,642.0741273,787.1173368,0.076271186,0.050847458,0.101694915,602613,32440055,0.25943365,0.714556945,0,'Unc13A_RNAi','Octopamine_01','Octopamine'
2303,25,1,647.0659012,813.316006,0.072033898,0.101694915,0.042372881,702950,45398838,0.302630185,1,0,'Unc13A_RNAi','Octopamine_01','Octopamine'
2304,26,1,663.4386722,775.1381934,0.165254237,0.144067797,0.186440678,398557,32627672,0.171584578,0.718689584,0,'Unc13A_RNAi','Octopamine_01','Octopamine'
2305,27,1,695.5298596,780.4967539,0.021186441,0.016949153,0.025423729,779969,16503822,0.335787984,0.363529613,0,'Unc13A_RNAi','Octopamine_01','Octopamine'
2306,28,1,699.5126638,805.6597948,0.06779661,0.033898305,0.101694915,1491710,23675753,0.642202822,0.521505705,0,'Unc13A_RNAi','Octopamine_01','Octopamine'
2307,29,1,714.5554312,749.6047331,0.029661017,0,0.059322034,616400,8245244,0.265369153,0.181617952,1,'Unc13A_RNAi','Octopamine_01','Octopamine'
2308,30,1,738.2564385,770.6279684,0.038135593,0.050847458,0.025423729,294311,16106793,0.12670516,0.354784257,1,'Unc13A_RNAi','Octopamine_01','Octopamine'
2309,31,1,778.2950954,714.4845627,0.021186441,0,0.042372881,821026,25850924,0.353463619,0.569418186,0,'Unc13A_RNAi','Octopamine_01','Octopamine'
2310,32,1,789.2880648,706.2387757,0.012711864,0,0.025423729,1017062,26669722,0.437859964,0.587453846,0,'Unc13A_RNAi','Octopamine_01','Octopamine'
2311,33,1,791.9797253,726.0676681,0.025423729,0,0.050847458,923218,16845190,0.397458759,0.371048924,0,'Unc13A_RNAi','Octopamine_01','Octopamine'
2312,34,1,821.5689683,717.5605133,0.016949153,0.008474576,0.025423729,841680,23977222,0.362355466,0.528146161,0,'Unc13A_RNAi','Octopamine_01','Octopamine'
2313,35,1,819.1165678,696.0693581,0.012711864,0.008474576,0.016949153,1190274,20502368,0.512430246,0.451605568,0,'Unc13A_RNAi','Octopamine_01','Octopamine'
2314,36,1,827.5215997,738.7651674,0.016949153,0.008474576,0.025423729,1018903,14058560,0.438652541,0.309667838,1,'Unc13A_RNAi','Octopamine_01','Octopamine'
2315,37,1,832.9577872,717.4311644,0.042372881,0.008474576,0.076271186,830700,38002385,0.357628416,0.837078363,0,'Unc13A_RNAi','Octopamine_01','Octopamine'
2316,38,1,849.6810093,690.1654114,0.021186441,0.008474576,0.033898305,446078,15922833,0.192043058,0.350732171,1,'Unc13A_RNAi','Octopamine_01','Octopamine'
2317,39,1,855.5250385,712.0084294,0.029661017,0.016949153,0.042372881,336481,10262277,0.144859958,0.226047129,1,'Unc13A_RNAi','Octopamine_01','Octopamine'
2318,40,1,868.4345254,695.8001099,0.038135593,0.050847458,0.025423729,737241,15249581,0.317392959,0.335902452,1,'Unc13A_RNAi','Octopamine_01','Octopamine'
2319,41,1,956.3895671,598.9328389,0.008474576,0,0.016949153,640726,15095308,0.27584185,0.332504281,1,'Unc13A_RNAi','Octopamine_01','Octopamine'
2320,42,1,967.5195894,630.5827831,0.088983051,0.050847458,0.127118644,807916,33438803,0.347819573,0.736556363,0,'Unc13A_RNAi','Octopamine_01','Octopamine'
2321,43,1,980.3247054,647.1229516,0.029661017,0.016949153,0.042372881,1052369,24538190,0.45306014,0.540502601,0,'Unc13A_RNAi','Octopamine_01','Octopamine'
2322,44,1,1008.663992,601.5355371,0.021186441,0.008474576,0.033898305,649533,17426683,0.279633391,0.383857468,0,'Unc13A_RNAi','Octopamine_01','Octopamine'
2323,45,1,1017.463679,631.7478549,0.046610169,0.059322034,0.033898305,815888,28821980,0.351251635,0.634861624,0,'Unc13A_RNAi','Octopamine_01','Octopamine'
2324,46,1,1032.214821,607.5733656,0.012711864,0.008474576,0.016949153,1120508,17663645,0.48239497,0.389077029,0,'Unc13A_RNAi','Octopamine_01','Octopamine'
2325,47,1,1044.199506,615.2264065,0.016949153,0,0.033898305,1050317,13602842,0.452176724,0.299629739,1,'Unc13A_RNAi','Octopamine_01','Octopamine'
2326,48,1,1048.196231,593.010413,0.021186441,0.016949153,0.025423729,602382,20502454,0.259334201,0.451607462,1,'Unc13A_RNAi','Octopamine_01','Octopamine'
2327,49,1,1073.639559,554.7271222,0.016949153,0.016949153,0.016949153,725008,13409375,0.312126475,0.295368243,1,'Unc13A_RNAi','Octopamine_01','Octopamine'
2328,50,1,1087.309575,554.4007293,0.004237288,0,0.008474576,922334,14898380,0.397078184,0.328166549,0,'Unc13A_RNAi','Octopamine_01','Octopamine'
2329,51,1,1095.207861,560.1799007,0.012711864,0,0.025423729,739677,18892131,0.318441692,0.416136884,0,'Unc13A_RNAi','Octopamine_01','Octopamine'
2330,52,1,1145.733214,497.0538843,0.021186441,0,0.042372881,439466,17445839,0.189196496,0.384279417,0,'Unc13A_RNAi','Octopamine_01','Octopamine'
2331,53,1,1163.904354,480.453352,0.008474576,0.008474576,0.008474576,823817,11621325,0.354665185,0.255982873,1,'Unc13A_RNAi','Octopamine_01','Octopamine'
2332,54,1,1178.963257,460.3793385,0.055084746,0.050847458,0.059322034,601431,17237555,0.258924781,0.379691546,1,'Unc13A_RNAi','Octopamine_01','Octopamine'
2333,55,1,1177.205193,508.9105695,0.012711864,0.008474576,0.016949153,425196,9244014,0.183053054,0.203617855,1,'Unc13A_RNAi','Octopamine_01','Octopamine'
2334,56,1,1192.78751,436.1244758,0.016949153,0.008474576,0.025423729,314371,19243846,0.135341282,0.423884109,1,'Unc13A_RNAi','Octopamine_01','Octopamine'
2335,57,1,1202.51403,476.0531281,0.012711864,0,0.025423729,272618,18882341,0.117366009,0.41592124,1,'Unc13A_RNAi','Octopamine_01','Octopamine'
2336,58,1,1209.246821,433.6329232,0.012711864,0,0.025423729,395619,20045612,0.170319726,0.441544605,1,'Unc13A_RNAi','Octopamine_01','Octopamine'
2337,59,1,1232.154255,111.6096711,0.025423729,0,0.050847458,664368,15792074,0.286020074,0.347851943,1,'Unc13A_RNAi','Octopamine_01','Octopamine'
2338,60,1,1239.029739,124.8468701,0.008474576,0.008474576,0.008474576,490401,21643472,0.211124754,0.47674066,1,'Unc13A_RNAi','Octopamine_01','Octopamine'
2339,61,1,1231.9068,405.5176383,0.224576271,0.076271186,0.372881356,520098,28678612,0.223909743,0.631703657,1,'Unc13A_RNAi','Octopamine_01','Octopamine'
2340,62,1,1227.383287,73.51988434,0.004237288,0,0.008474576,934548,11902012,0.402336488,0.262165565,1,'Unc13A_RNAi','Octopamine_01','Octopamine'
2341,63,1,1232.413324,483.0832571,0.029661017,0.016949153,0.042372881,515392,34416944,0.221883742,0.75810187,0,'Unc13A_RNAi','Octopamine_01','Octopamine'
2342,64,1,1252.554888,438.4301873,0.008474576,0,0.016949153,476003,19647201,0.204926206,0.432768808,1,'Unc13A_RNAi','Octopamine_01','Octopamine'
2343,65,1,1258.520842,450.8199855,0.012711864,0.016949153,0.008474576,397863,17939545,0.171285801,0.395154277,1,'Unc13A_RNAi','Octopamine_01','Octopamine'
2344,66,1,1252.344651,66.78867828,0.016949153,0.025423729,0.008474576,872401,18813861,0.375581302,0.414412831,1,'Unc13A_RNAi','Octopamine_01','Octopamine'
2345,67,1,1266.834366,409.5102033,0.004237288,0,0.008474576,673995,19861926,0.290164637,0.437498554,1,'Unc13A_RNAi','Octopamine_01','Octopamine'
2346,68,1,1280.839448,64.41594798,0.021186441,0,0.042372881,725598,15904121,0.312380478,0.350320002,1,'Unc13A_RNAi','Octopamine_01','Octopamine'
2347,69,1,1287.144274,454.1978252,0.029661017,0.033898305,0.025423729,799245,15641140,0.344086582,0.34452732,1,'Unc13A_RNAi','Octopamine_01','Octopamine'
2348,70,1,1283.801359,134.7682556,0.016949153,0.016949153,0.016949153,615144,12976454,0.264828427,0.285832294,1,'Unc13A_RNAi','Octopamine_01','Octopamine'
2349,71,1,1288.333238,79.21825414,0.016949153,0.008474576,0.025423729,418486,21660555,0.180164302,0.477116947,0,'Unc13A_RNAi','Octopamine_01','Octopamine'
2350,72,1,1288.771391,159.7563355,0.008474576,0.008474576,0.008474576,453903,9504106,0.195411834,0.2093469,1,'Unc13A_RNAi','Octopamine_01','Octopamine'
2351,73,1,1297.58031,111.0705853,0.016949153,0.008474576,0.025423729,615319,26440601,0.264903767,0.582406999,0,'Unc13A_RNAi','Octopamine_01','Octopamine'
2352,74,1,1295.527389,404.8997516,0.008474576,0,0.016949153,850160,25028507,0.366006229,0.551302811,0,'Unc13A_RNAi','Octopamine_01','Octopamine'
2353,75,1,1302.540123,433.0611144,0.016949153,0.025423729,0.008474576,582706,24910388,0.250863397,0.548701004,1,'Unc13A_RNAi','Octopamine_01','Octopamine'
2354,76,1,1294.841501,466.5319376,0.029661017,0.008474576,0.050847458,977403,21843393,0.420786188,0.481144319,0,'Unc13A_RNAi','Octopamine_01','Octopamine'
2355,77,1,1315.899274,145.4653618,0.008474576,0,0.016949153,475865,18318745,0.204866795,0.403506914,1,'Unc13A_RNAi','Octopamine_01','Octopamine'
2356,78,1,1302.20349,193.0975943,0.042372881,0.016949153,0.06779661,299130,13916015,0.12877981,0.306528,1,'Unc13A_RNAi','Octopamine_01','Octopamine'
2357,79,1,1313.157763,307.6974724,0.012711864,0.016949153,0.008474576,401892,21539733,0.173020344,0.474455602,0,'Unc13A_RNAi','Octopamine_01','Octopamine'
2358,80,1,1313.20273,455.7026037,0.021186441,0,0.042372881,734053,23449055,0.316020479,0.516512229,0,'Unc13A_RNAi','Octopamine_01','Octopamine'
2359,81,1,1309.015019,99.66646857,0.025423729,0,0.050847458,1568936,15114047,0.675449737,0.332917045,1,'Unc13A_RNAi','Octopamine_01','Octopamine'
2360,82,1,1305.653434,413.4591607,0.004237288,0,0.008474576,721118,26775109,0.310451773,0.589775205,0,'Unc13A_RNAi','Octopamine_01','Octopamine'
2361,83,1,1307.678654,271.8736939,0.016949153,0.025423729,0.008474576,726910,16282164,0.312945313,0.358647153,1,'Unc13A_RNAi','Octopamine_01','Octopamine'
2362,84,1,1318.1873,240.0469301,0.012711864,0,0.025423729,704264,9966650,0.303195882,0.219535355,1,'Unc13A_RNAi','Octopamine_01','Octopamine'
2363,85,1,1328.138696,216.413445,0.008474576,0,0.016949153,413946,13631767,0.178209766,0.30026687,1,'Unc13A_RNAi','Octopamine_01','Octopamine'
2364,86,1,1318.055518,341.7890696,0.008474576,0,0.016949153,853190,13479115,0.367310688,0.296904405,1,'Unc13A_RNAi','Octopamine_01','Octopamine'
2365,87,1,1327.402639,185.6578862,0.038135593,0.016949153,0.059322034,1084404,25595447,0.466851673,0.563790796,1,'Unc13A_RNAi','Octopamine_01','Octopamine'
2366,88,1,1339.900024,244.4063724,0.008474576,0,0.016949153,333963,14682395,0.143775922,0.323409048,1,'Unc13A_RNAi','Octopamine_01','Octopamine'
2367,89,1,1333.920929,333.1554348,0.021186441,0.008474576,0.033898305,431158,24392404,0.185619782,0.537291373,0,'Unc13A_RNAi','Octopamine_01','Octopamine'
2368,90,1,1343.279834,426.1852191,0.016949153,0.016949153,0.016949153,980425,29374681,0.422087203,0.647035966,0,'Unc13A_RNAi','Octopamine_01','Octopamine'
2369,91,1,1348.177987,265.3491248,0.131355932,0.13559322,0.127118644,591330,27327646,0.254576154,0.601945935,1,'Unc13A_RNAi','Octopamine_01','Octopamine'
2370,92,1,1344.740358,292.8879638,0.016949153,0.008474576,0.025423729,719632,15605698,0.309812029,0.34374664,1,'Unc13A_RNAi','Octopamine_01','Octopamine'
2371,93,1,1494.956827,437.6646691,0.016949153,0.008474576,0.025423729,346856,13386028,0.149326546,0.294853978,1,'Unc13A_RNAi','Octopamine_01','Octopamine'
2372,94,1,1499.353961,458.4736396,0.025423729,0.016949153,0.033898305,470593,14492077,0.202597122,0.319216915,1,'Unc13A_RNAi','Octopamine_01','Octopamine'
2373,95,1,1524.226537,444.6398562,0.021186441,0.025423729,0.016949153,754359,22050937,0.324762507,0.48571589,1,'Unc13A_RNAi','Octopamine_01','Octopamine'
2374,96,1,1539.873598,475.2798044,0.029661017,0.008474576,0.050847458,454453,15549895,0.195648617,0.342517467,1,'Unc13A_RNAi','Octopamine_01','Octopamine'
2375,97,1,1549.664464,435.657453,0.021186441,0.025423729,0.016949153,260660,19282660,0.112217916,0.424739065,1,'Unc13A_RNAi','Octopamine_01','Octopamine'
2376,98,1,1558.428183,451.4756588,0.012711864,0.008474576,0.016949153,409843,20176476,0.176443365,0.444427146,1,'Unc13A_RNAi','Octopamine_01','Octopamine'
2377,99,1,1589.994438,454.6391591,0.029661017,0.025423729,0.033898305,662507,19617288,0.285218887,0.432109914,1,'Unc13A_RNAi','Octopamine_01','Octopamine'
2378,100,1,1597.292951,467.7267051,0.025423729,0.025423729,0.025423729,357857,18725204,0.154062636,0.412459984,0,'Unc13A_RNAi','Octopamine_01','Octopamine'
2379,101,1,1616.187673,527.7964994,0.059322034,0.050847458,0.06779661,1058994,17708064,0.455912299,0.390055446,0,'Unc13A_RNAi','Octopamine_01','Octopamine'
2380,102,1,1635.056779,520.1912266,0.012711864,0.008474576,0.016949153,339704,9937847,0.146247506,0.218900911,1,'Unc13A_RNAi','Octopamine_01','Octopamine'
2381,103,1,1649.44341,539.4750456,0.059322034,0.025423729,0.093220339,1643871,20855535,0.707710343,0.459384775,1,'Unc13A_RNAi','Octopamine_01','Octopamine'
2382,104,1,1643.500963,507.5588706,0.016949153,0.016949153,0.016949153,300753,37774290,0.129478535,0.832054116,0,'Unc13A_RNAi','Octopamine_01','Octopamine'
2383,105,1,1666.439423,523.1889906,0.012711864,0.008474576,0.016949153,757849,19239742,0.326265002,0.42379371,0,'Unc13A_RNAi','Octopamine_01','Octopamine'
2384,106,1,1659.792213,494.7944338,0.021186441,0,0.042372881,238797,15327257,0.102805577,0.337613421,0,'Unc13A_RNAi','Octopamine_01','Octopamine'
2385,107,1,1680.961165,494.8208574,0.097457627,0.059322034,0.13559322,561611,29361129,0.241781693,0.646737456,0,'Unc13A_RNAi','Octopamine_01','Octopamine'
2386,108,1,1683.361121,505.1926452,0.012711864,0.008474576,0.016949153,341204,33191567,0.146893278,0.731110497,0,'Unc13A_RNAi','Octopamine_01','Octopamine'
2387,109,1,1694.616935,529.9202348,0.059322034,0.059322034,0.059322034,355347,12384729,0.152982045,0.27279837,1,'Unc13A_RNAi','Octopamine_01','Octopamine'
2388,110,1,1745.541162,587.0526485,0.038135593,0.033898305,0.042372881,516392,25818014,0.222314257,0.568693278,0,'Unc13A_RNAi','Octopamine_01','Octopamine'
2389,111,1,1746.060642,577.719549,0.012711864,0,0.025423729,558859,35428741,0.240596917,0.780388718,0,'Unc13A_RNAi','Octopamine_01','Octopamine'
2390,112,1,1759.274437,562.2935619,0.076271186,0.042372881,0.110169492,467618,23811010,0.201316341,0.52448501,0,'Unc13A_RNAi','Octopamine_01','Octopamine'
2391,113,1,1779.966516,573.4733144,0.016949153,0,0.033898305,817129,25030627,0.351785903,0.551349508,0,'Unc13A_RNAi','Octopamine_01','Octopamine'
2392,114,1,1788.434277,588.2005126,0.046610169,0.008474576,0.084745763,555028,31435939,0.238947616,0.692439287,0,'Unc13A_RNAi','Octopamine_01','Octopamine'
